# This file contains the data of all generations
# of objectives = 2, # of constraints = 2, # of real_var = 7, # of bits of bin_var = 48, constr_violation, rank, crowding_distance
# of objectives = 2, # of constraints = 2, # of real_var = 7, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.208587e-01	3.628751e-02	-2.570348e-02	5.000000e-02	2.385436e+01	4.817244e+05	2.006668e+01	7.768768e+05	3.130923e+00	2.660222e+05	1.282247e-02	-2.570348e-02	112	1.000000e+14
1.639350e-01	3.802931e-02	-3.871547e-02	5.000000e-02	4.508022e+00	1.264920e+05	1.823081e+00	6.270432e+05	2.781535e+01	3.876809e+05	-4.512127e-03	-3.871547e-02	127	1.000000e+14
1.071901e-01	3.314540e-02	9.882738e-03	5.000000e-02	6.074330e+00	1.981492e+05	1.093296e+01	1.331160e+06	1.706462e+01	1.586001e+06	-2.986070e-03	0.000000e+00	4	1.079590e-01
1.076570e-01	3.308968e-02	1.290852e-02	4.016718e-02	1.382301e+01	1.997265e+06	3.525249e+00	1.392514e+06	2.098780e+01	9.247296e+05	-8.550531e-02	0.000000e+00	4	5.973747e-02
1.634906e-01	3.680984e-02	-1.850926e-02	3.291129e-02	3.075876e+01	3.349444e+05	1.032787e+01	1.432212e+06	2.042317e+01	2.742741e+05	6.742564e-02	-1.850926e-02	86	1.000000e+14
1.032854e-01	3.525221e-02	-1.528379e-02	4.868553e-02	2.363070e+01	9.434794e+05	3.896544e+00	6.547523e+05	1.342869e+01	9.786856e+05	-3.376794e-02	-1.528379e-02	71	1.000000e+14
1.417308e-01	3.223473e-02	1.970171e-02	3.986024e-02	2.163033e+01	6.951578e+05	1.128041e+01	1.787763e+06	1.347108e+01	1.904099e+06	7.404969e-02	0.000000e+00	4	2.659066e-01
1.191390e-01	3.590619e-02	-1.481048e-02	5.000000e-02	2.125263e+01	5.392709e+05	1.546506e+01	6.377352e+05	2.992207e+01	4.226229e+04	2.286164e-02	-1.481048e-02	69	1.000000e+14
1.144678e-01	3.392138e-02	-1.429358e-03	4.678064e-02	1.581543e+01	1.102620e+06	1.150022e+01	1.322543e+06	1.559094e+01	1.571572e+06	3.246411e-02	-1.429358e-03	19	1.000000e+14
1.376710e-01	3.468239e-02	-1.355431e-02	3.380360e-02	1.765345e+01	1.964723e+06	7.185025e+00	1.692523e+06	5.520212e+00	5.396127e+05	3.935634e-02	-1.355431e-02	65	1.000000e+14
1.224004e-01	3.573375e-02	-2.359795e-02	4.799207e-02	1.241943e+01	1.590663e+06	2.781199e+01	1.046730e+06	1.572103e+00	1.895555e+05	-8.686747e-02	-2.359795e-02	103	1.000000e+14
1.232836e-01	3.555749e-02	-1.255692e-02	4.879692e-02	1.463217e+00	1.350252e+06	1.944241e+00	1.968896e+06	1.715606e+01	1.242487e+06	1.240158e-03	-1.255692e-02	61	1.000000e+14
5.375399e-01	2.827264e-02	1.711969e-02	-7.221983e-02	2.673693e+01	1.860641e+06	3.089124e+01	1.199858e+06	2.749777e+01	1.061012e+06	2.509563e-02	-7.221983e-02	135	1.000000e+14
9.892788e-02	3.495903e-02	-2.622988e-03	5.000000e-02	3.037633e+01	1.151395e+05	2.282846e+01	2.419480e+05	1.761069e+01	1.601183e+06	6.484278e-02	-2.622988e-03	23	1.000000e+14
1.331874e-01	3.353168e-02	5.456819e-03	3.904980e-02	1.070831e+01	1.598208e+06	1.143554e+01	1.874214e+06	7.048797e+00	1.245703e+06	-4.296246e-02	0.000000e+00	7	1.000000e+00
