# This file contains the data of final feasible population (if found)
# of objectives = 2, # of constraints = 2, # of real_var = 3, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.185901e-01	3.487523e-02	5.561916e-07	5.000000e-02	1.517700e+01	1.923731e+06	-9.973610e-02	0.000000e+00	1	1.000000e+14
1.633091e-01	3.306281e-02	1.736308e-04	3.462195e-02	2.535805e+01	2.000000e+06	-7.949992e-02	0.000000e+00	1	1.000000e+14
1.438134e-01	3.347168e-02	5.779159e-04	4.580478e-02	2.295879e+01	2.000000e+06	2.083532e-03	0.000000e+00	1	3.093439e-01
1.622258e-01	3.309763e-02	2.275229e-06	3.525366e-02	2.460939e+01	1.986145e+06	-8.684148e-02	0.000000e+00	1	2.063308e-01
1.351324e-01	3.380648e-02	1.434210e-06	5.000000e-02	1.883344e+01	1.947654e+06	-7.941597e-02	0.000000e+00	1	1.880482e-01
1.257928e-01	3.431589e-02	2.242208e-08	5.000000e-02	1.674663e+01	1.934105e+06	1.475003e-02	0.000000e+00	1	1.865855e-01
1.192641e-01	3.472596e-02	1.048795e-03	5.000000e-02	1.515100e+01	2.000000e+06	-4.911646e-02	0.000000e+00	1	1.131272e-01
1.622258e-01	3.309763e-02	2.275229e-06	3.525366e-02	2.471246e+01	1.986145e+06	-8.278045e-02	0.000000e+00	1	1.037673e-01
1.274736e-01	3.417358e-02	8.836124e-04	5.000000e-02	1.710385e+01	2.000000e+06	-3.988752e-02	0.000000e+00	1	1.021501e-01
1.274736e-01	3.417358e-02	8.836124e-04	5.000000e-02	1.681630e+01	2.000000e+06	-2.087488e-02	0.000000e+00	1	8.732778e-02
1.192641e-01	3.472596e-02	1.048795e-03	5.000000e-02	1.520230e+01	2.000000e+06	-4.733005e-02	0.000000e+00	1	7.299747e-02
1.394545e-01	3.360348e-02	6.505710e-04	4.886384e-02	2.130184e+01	2.000000e+06	-3.916184e-02	0.000000e+00	1	3.024460e-02
1.414830e-01	3.357926e-02	2.426607e-09	4.754403e-02	2.327536e+01	1.955234e+06	5.906238e-02	0.000000e+00	1	2.938236e-02
1.373666e-01	3.368452e-02	6.853707e-04	5.000000e-02	1.850578e+01	2.000000e+06	-5.143209e-02	0.000000e+00	1	6.742007e-03
1.378599e-01	3.368439e-02	2.040137e-04	5.000000e-02	2.103605e+01	1.965654e+06	5.709220e-02	0.000000e+00	1	6.695031e-03
1.388828e-01	3.363195e-02	4.933304e-04	4.931041e-02	2.130184e+01	1.987892e+06	-2.749099e-02	0.000000e+00	1	4.317104e-03
1.367085e-01	3.371928e-02	4.902733e-04	5.000000e-02	1.896441e+01	1.985038e+06	-9.836428e-02	0.000000e+00	1	4.199367e-03
1.429203e-01	3.351202e-02	3.611013e-04	4.645743e-02	2.283259e+01	1.983179e+06	4.302538e-02	0.000000e+00	1	4.182556e-03
1.366048e-01	3.372484e-02	4.590971e-04	5.000000e-02	1.910816e+01	1.982650e+06	-9.314030e-02	0.000000e+00	1	4.025825e-03
1.393412e-01	3.360908e-02	6.196552e-04	4.895165e-02	2.137875e+01	1.997618e+06	-8.008848e-02	0.000000e+00	1	4.019319e-03
1.419500e-01	3.355708e-02	1.190647e-04	4.718581e-02	2.252182e+01	1.964439e+06	1.080715e-02	0.000000e+00	1	3.894802e-03
1.188064e-01	3.481948e-02	3.916651e-04	5.000000e-02	1.460171e+01	1.952138e+06	-9.911415e-02	0.000000e+00	1	3.832590e-03
1.357247e-01	3.377301e-02	1.889654e-04	5.000000e-02	1.932161e+01	1.961978e+06	2.116455e-02	0.000000e+00	1	3.829714e-03
1.629060e-01	3.307553e-02	1.110631e-04	3.485275e-02	2.531504e+01	1.994929e+06	8.395166e-02	0.000000e+00	1	3.755599e-03
1.382462e-01	3.366435e-02	3.145386e-04	4.981809e-02	2.109322e+01	1.974143e+06	5.767709e-02	0.000000e+00	1	3.726590e-03
1.186487e-01	3.485900e-02	1.143582e-04	5.000000e-02	1.489532e+01	1.931991e+06	-5.018335e-02	0.000000e+00	1	3.654306e-03
1.623211e-01	3.309452e-02	1.758436e-05	3.519725e-02	2.454092e+01	1.987380e+06	-9.274171e-02	0.000000e+00	1	3.645006e-03
1.389770e-01	3.362722e-02	5.194701e-04	4.923618e-02	2.092146e+01	1.989903e+06	-6.119306e-02	0.000000e+00	1	3.639616e-03
1.624578e-01	3.309006e-02	3.951439e-05	3.511643e-02	2.545791e+01	1.989151e+06	-8.491017e-02	0.000000e+00	1	3.634139e-03
1.353915e-01	3.379172e-02	8.408413e-05	5.000000e-02	1.909437e+01	1.953964e+06	2.561903e-02	0.000000e+00	1	3.582891e-03
1.259491e-01	3.430159e-02	8.871663e-05	5.000000e-02	1.697115e+01	1.940702e+06	-5.180894e-02	0.000000e+00	1	3.534790e-03
1.424212e-01	3.353503e-02	2.374674e-04	4.682952e-02	2.315870e+01	1.973601e+06	4.864267e-02	0.000000e+00	1	3.501942e-03
1.392151e-01	3.361534e-02	5.850874e-04	4.904983e-02	2.123364e+01	1.994956e+06	-8.277709e-02	0.000000e+00	1	3.380935e-03
1.264920e-01	3.425378e-02	3.853058e-04	5.000000e-02	1.746202e+01	1.962790e+06	5.241757e-02	0.000000e+00	1	3.348241e-03
1.367666e-01	3.371618e-02	5.077155e-04	5.000000e-02	1.899005e+01	1.986375e+06	4.937908e-02	0.000000e+00	1	3.335268e-03
1.627972e-01	3.307905e-02	9.373464e-05	3.491662e-02	2.451624e+01	1.993529e+06	-9.027549e-02	0.000000e+00	1	3.314973e-03
1.187040e-01	3.484451e-02	2.159904e-04	5.000000e-02	1.519534e+01	1.939371e+06	-4.992910e-02	0.000000e+00	1	3.279545e-03
1.186222e-01	3.486622e-02	6.377009e-05	5.000000e-02	1.452569e+01	1.928318e+06	-9.108422e-02	0.000000e+00	1	3.268346e-03
1.273952e-01	3.417972e-02	8.453919e-04	5.000000e-02	1.698639e+01	1.997142e+06	-4.807371e-03	0.000000e+00	1	3.264126e-03
1.424885e-01	3.353191e-02	2.542501e-04	4.677901e-02	2.302364e+01	1.974901e+06	1.713341e-02	0.000000e+00	1	3.254371e-03
1.265511e-01	3.424873e-02	4.166584e-04	5.000000e-02	1.728140e+01	1.965128e+06	2.269543e-02	0.000000e+00	1	3.249161e-03
1.186782e-01	3.485118e-02	1.692199e-04	5.000000e-02	1.470598e+01	1.935974e+06	-9.744430e-02	0.000000e+00	1	3.248626e-03
1.422363e-01	3.354365e-02	1.912016e-04	4.696874e-02	2.339968e+01	1.970020e+06	2.460380e-02	0.000000e+00	1	3.236501e-03
1.189694e-01	3.478328e-02	6.458668e-04	5.000000e-02	1.512092e+01	1.970633e+06	-9.554487e-02	0.000000e+00	1	3.211547e-03
1.431974e-01	3.349939e-02	4.289583e-04	4.625319e-02	2.323552e+01	1.988440e+06	4.567888e-02	0.000000e+00	1	3.208646e-03
1.388047e-01	3.363589e-02	4.716311e-04	4.937203e-02	2.130184e+01	1.986222e+06	-2.846402e-02	0.000000e+00	1	3.179991e-03
1.353389e-01	3.379471e-02	6.737028e-05	5.000000e-02	1.875473e+01	1.952688e+06	-8.925304e-02	0.000000e+00	1	3.154907e-03
1.421246e-01	3.354887e-02	1.631400e-04	4.705318e-02	2.326326e+01	1.967848e+06	7.110322e-02	0.000000e+00	1	3.152150e-03
1.384310e-01	3.365487e-02	3.668561e-04	4.966954e-02	2.095390e+01	1.978164e+06	-9.854723e-02	0.000000e+00	1	3.123936e-03
1.264548e-01	3.425697e-02	3.655484e-04	5.000000e-02	1.656092e+01	1.961318e+06	-9.740567e-02	0.000000e+00	1	3.123891e-03
1.380112e-01	3.367650e-02	2.475095e-04	5.000000e-02	2.130184e+01	1.968994e+06	-4.123509e-02	0.000000e+00	1	3.067927e-03
1.433187e-01	3.349389e-02	4.585073e-04	4.616424e-02	2.337425e+01	1.990732e+06	-4.564662e-02	0.000000e+00	1	3.035736e-03
1.271534e-01	3.419895e-02	7.258701e-04	5.000000e-02	1.681135e+01	1.988208e+06	-4.891014e-02	0.000000e+00	1	3.032398e-03
1.360285e-01	3.375618e-02	2.833303e-04	5.000000e-02	1.916654e+01	1.969194e+06	6.764389e-02	0.000000e+00	1	3.026440e-03
1.187182e-01	3.484091e-02	2.412356e-04	5.000000e-02	1.492087e+01	1.941205e+06	-9.695297e-02	0.000000e+00	1	3.015337e-03
1.372814e-01	3.368897e-02	6.604109e-04	5.000000e-02	1.853841e+01	1.998085e+06	-5.388443e-02	0.000000e+00	1	2.987061e-03
1.189410e-01	3.478931e-02	6.035047e-04	5.000000e-02	1.527819e+01	1.967549e+06	-5.993585e-02	0.000000e+00	1	2.965561e-03
1.426856e-01	3.352280e-02	3.031976e-04	4.663170e-02	2.260398e+01	1.978692e+06	1.038482e-02	0.000000e+00	1	2.930153e-03
1.187415e-01	3.483510e-02	2.820188e-04	5.000000e-02	1.465291e+01	1.944168e+06	-5.013088e-02	0.000000e+00	1	2.905018e-03
1.268539e-01	3.422336e-02	5.742564e-04	5.000000e-02	1.650454e+01	1.976885e+06	-4.863340e-02	0.000000e+00	1	2.902684e-03
1.266329e-01	3.424181e-02	4.596519e-04	5.000000e-02	1.717866e+01	1.968334e+06	-6.438062e-02	0.000000e+00	1	2.852677e-03
1.392053e-01	3.361582e-02	5.824027e-04	4.905745e-02	2.122787e+01	1.994749e+06	-9.068650e-02	0.000000e+00	1	2.834281e-03
1.265856e-01	3.424580e-02	4.348492e-04	5.000000e-02	1.711383e+01	1.966484e+06	-1.849810e-02	0.000000e+00	1	2.824169e-03
1.425569e-01	3.352874e-02	2.712767e-04	4.672777e-02	2.347660e+01	1.976220e+06	5.084127e-02	0.000000e+00	1	2.812207e-03
1.420435e-01	3.355268e-02	1.426784e-04	4.711475e-02	2.326453e+01	1.966265e+06	4.622849e-02	0.000000e+00	1	2.809210e-03
1.418473e-01	3.356193e-02	9.301542e-05	4.726419e-02	2.327883e+01	1.962424e+06	-2.315805e-02	0.000000e+00	1	2.807259e-03
1.383411e-01	3.365947e-02	3.414605e-04	4.974165e-02	2.128249e+01	1.976212e+06	-5.065701e-02	0.000000e+00	1	2.804779e-03
1.365535e-01	3.372760e-02	4.436222e-04	5.000000e-02	1.932098e+01	1.981464e+06	-8.228217e-02	0.000000e+00	1	2.758404e-03
1.428177e-01	3.351672e-02	3.358243e-04	4.653351e-02	2.275378e+01	1.981220e+06	5.064225e-02	0.000000e+00	1	2.727569e-03
1.379652e-01	3.367889e-02	2.343122e-04	5.000000e-02	2.094896e+01	1.967980e+06	-7.098159e-02	0.000000e+00	1	2.726865e-03
1.435321e-01	3.348427e-02	5.102259e-04	4.600855e-02	2.274505e+01	1.994745e+06	-8.790477e-02	0.000000e+00	1	2.722806e-03
1.261725e-01	3.428158e-02	2.128176e-04	5.000000e-02	1.704721e+01	1.949939e+06	4.514850e-02	0.000000e+00	1	2.703770e-03
1.192371e-01	3.473086e-02	1.014306e-03	5.000000e-02	1.513420e+01	1.997484e+06	-1.689741e-02	0.000000e+00	1	2.697514e-03
1.379045e-01	3.368206e-02	2.168562e-04	5.000000e-02	2.094896e+01	1.966640e+06	-7.539308e-02	0.000000e+00	1	2.693384e-03
1.363404e-01	3.373913e-02	3.789470e-04	5.000000e-02	1.891477e+01	1.976512e+06	1.499899e-02	0.000000e+00	1	2.690630e-03
1.272285e-01	3.419294e-02	7.632598e-04	5.000000e-02	1.703792e+01	1.991002e+06	5.080656e-03	0.000000e+00	1	2.687737e-03
1.189214e-01	3.479353e-02	5.738193e-04	5.000000e-02	1.512453e+01	1.965389e+06	-9.310178e-02	0.000000e+00	1	2.671802e-03
1.391014e-01	3.362100e-02	5.538050e-04	4.913867e-02	2.077085e+01	1.992547e+06	-5.997833e-02	0.000000e+00	1	2.656465e-03
1.269613e-01	3.421453e-02	6.291053e-04	5.000000e-02	1.651626e+01	1.980980e+06	1.661868e-02	0.000000e+00	1	2.652040e-03
1.352740e-01	3.379840e-02	4.670696e-05	5.000000e-02	1.875473e+01	1.951110e+06	-7.919587e-02	0.000000e+00	1	2.630128e-03
1.263388e-01	3.426700e-02	3.033130e-04	5.000000e-02	1.685280e+01	1.956680e+06	-5.692845e-02	0.000000e+00	1	2.617982e-03
